volume,volume_calc
34.0,32.0
360.0,360.0
527.0,527.0
82.0,80.0
415.0,415.0
52.0,52.0
256.0,256.0
16.0,16.0
1282.0,1282.0
776.0,772.0
9.0,9.0
58.0,58.0
259.0,259.0
216.0,216.0
418.0,418.0
487.0,484.0
144.0,144.0
60.0,60.0
220.0,220.0
810.0,809.0
1.0,1.0
96.0,96.0
32.0,24.0
254.0,254.0
576.0,576.0
0.0,0.0
814.0,814.0
643.0,638.0
1069.0,1069.0
14.0,14.0
444.0,444.0
0.0,0.0
99.0,99.0
180.0,178.0
60.0,60.0
153.0,153.0
328.0,328.0
854.0,838.0
184.0,184.0
368.0,368.0
156.0,154.0
325.0,325.0
68.0,68.0
486.0,484.0
8.0,8.0
225.0,225.0
168.0,168.0
414.0,414.0
557.0,557.0
86.0,86.0
286.0,286.0
1054.0,1042.0
379.0,379.0
49.0,49.0
124.0,122.0
87.0,82.0
155.0,155.0
1030.0,1026.0
120.0,120.0
50.0,50.0
273.0,273.0
14.0,14.0
38.0,38.0
280.0,280.0
1323.0,1312.0
54.0,54.0
150.0,150.0
55.0,55.0
184.0,184.0
20.0,20.0
400.0,400.0
362.0,362.0
138.0,138.0
410.0,406.0
78.0,76.0
316.0,316.0
4.0,4.0
458.0,458.0
247.0,245.0
1076.0,1076.0
34.0,34.0
1082.0,1082.0
719.0,719.0
774.0,768.0
0.0,0.0
50.0,50.0
98.0,98.0
360.0,360.0
34.0,34.0
30.0,30.0
6.0,6.0
875.0,875.0
8.0,8.0
1038.0,1036.0
716.0,716.0
582.0,580.0
554.0,550.0
146.0,146.0
481.0,481.0
12.0,12.0
658.0,658.0
412.0,412.0
282.0,282.0
242.0,242.0
595.0,595.0
162.0,152.0
7.0,7.0
151.0,151.0
62.0,62.0
62.0,62.0
296.0,296.0
468.0,468.0
187.0,187.0
315.0,315.0
140.0,140.0
114.0,114.0
14.0,12.0
102.0,100.0
36.0,36.0
330.0,330.0
238.0,236.0
154.0,153.0
226.0,226.0
834.0,823.0
172.0,172.0
28.0,28.0
180.0,178.0
146.0,146.0
26.0,26.0
114.0,114.0
18.0,18.0
36.0,36.0
816.0,816.0
28.0,28.0
4.0,4.0
274.0,272.0
474.0,474.0
130.0,130.0
194.0,194.0
238.0,238.0
28.0,28.0
198.0,198.0
1058.0,1048.0
817.0,817.0
108.0,108.0
662.0,660.0
94.0,94.0
268.0,268.0
40.0,39.0
56.0,56.0
28.0,28.0
374.0,374.0
404.0,404.0
236.0,236.0
511.0,511.0
120.0,108.0
1015.0,1015.0
98.0,98.0
106.0,106.0
136.0,136.0
232.0,232.0
234.0,219.0
170.0,170.0
152.0,152.0
58.0,58.0
618.0,618.0
22.0,22.0
448.0,448.0
397.0,397.0
539.0,539.0
257.0,257.0
294.0,294.0
572.0,572.0
205.0,201.0
12.0,6.0
38.0,36.0
12.0,12.0
76.0,76.0
908.0,904.0
126.0,126.0
48.0,48.0
56.0,56.0
1184.0,1183.0
332.0,332.0
12.0,12.0
132.0,132.0
294.0,294.0
26.0,26.0
22.0,22.0
4.0,4.0
176.0,176.0
117.0,117.0
80.0,80.0
846.0,846.0
66.0,64.0
22.0,22.0
170.0,170.0
332.0,332.0
118.0,118.0
45.0,45.0
402.0,398.0
202.0,202.0
34.0,34.0
174.0,172.0
142.0,142.0
322.0,320.0
250.0,250.0
754.0,706.0
13.0,12.0
544.0,544.0
632.0,630.0
20.0,20.0
194.0,194.0
46.0,46.0
2.0,2.0
56.0,56.0
302.0,302.0
308.0,307.0
328.0,328.0
32.0,32.0
44.0,40.0
252.0,252.0
52.0,46.0
53.0,53.0
438.0,436.0
185.0,185.0
516.0,510.0
126.0,126.0
196.0,192.0
316.0,316.0
239.0,236.0
44.0,44.0
114.0,114.0
181.0,181.0
228.0,224.0
1099.0,1099.0
96.0,94.0
9.0,9.0
102.0,102.0
72.0,72.0
10.0,10.0
76.0,76.0
246.0,242.0
68.0,68.0
511.0,504.0
26.0,24.0
92.0,92.0
82.0,82.0
84.0,82.0
156.0,156.0
12.0,12.0
338.0,338.0
112.0,102.0
216.0,216.0
214.0,214.0
230.0,230.0
321.0,321.0
38.0,38.0
82.0,82.0
166.0,164.0
58.0,58.0
59.0,58.0
255.0,255.0
295.0,294.0
29.0,29.0
21.0,21.0
268.0,268.0
98.0,96.0
5.0,4.0
2.0,2.0
108.0,108.0
138.0,116.0
117.0,115.0
62.0,52.0
21.0,21.0
245.0,245.0
476.0,476.0
18.0,18.0
238.0,238.0
18.0,18.0
2.0,2.0
122.0,122.0
275.0,275.0
276.0,276.0
32.0,32.0
30.0,30.0
96.0,96.0
1455.0,1455.0
310.0,310.0
332.0,332.0
12.0,12.0
246.0,246.0
34.0,34.0
146.0,146.0
168.0,164.0
440.0,440.0
124.0,124.0
37.0,37.0
8.0,8.0
14.0,14.0
78.0,78.0
245.0,245.0
50.0,50.0
22.0,22.0
57.0,57.0
134.0,134.0
90.0,90.0
90.0,90.0
2.0,2.0
100.0,98.0
694.0,692.0
86.0,86.0
466.0,466.0
76.0,76.0
108.0,94.0
201.0,201.0
556.0,556.0
259.0,259.0
114.0,114.0
310.0,310.0
7.0,7.0
283.0,283.0
199.0,199.0
280.0,280.0
144.0,142.0
112.0,108.0
57.0,57.0
522.0,522.0
152.0,152.0
121.0,121.0
510.0,510.0
23.0,23.0
178.0,178.0
186.0,186.0
2.0,2.0
196.0,196.0
36.0,36.0
150.0,148.0
145.0,145.0
266.0,266.0
210.0,210.0
345.0,345.0
68.0,68.0
124.0,124.0
66.0,50.0
66.0,66.0
58.0,58.0
319.0,308.0
338.0,338.0
69.0,69.0
671.0,671.0
338.0,338.0
301.0,301.0
942.0,932.0
125.0,125.0
594.0,592.0
177.0,177.0
0.0,0.0
224.0,222.0
331.0,331.0
26.0,26.0
80.0,80.0
80.0,80.0
349.0,349.0
343.0,343.0
366.0,366.0
146.0,146.0
138.0,138.0
176.0,174.0
155.0,155.0
74.0,74.0
411.0,411.0
536.0,534.0
161.0,161.0
72.0,72.0
80.0,80.0
96.0,96.0
64.0,62.0
8.0,8.0
102.0,102.0
138.0,138.0
810.0,810.0
218.0,216.0
128.0,128.0
20.0,8.0
122.0,122.0
170.0,164.0
353.0,353.0
11.0,11.0
382.0,370.0
68.0,68.0
113.0,104.0
86.0,82.0
1.0,1.0
147.0,147.0
41.0,41.0
90.0,90.0
172.0,172.0
39.0,39.0
849.0,849.0
246.0,246.0
130.0,130.0
44.0,44.0
230.0,230.0
28.0,28.0
63.0,63.0
598.0,598.0
128.0,128.0
34.0,34.0
77.0,77.0
10.0,10.0
514.0,514.0
354.0,354.0
8.0,8.0
166.0,166.0
148.0,146.0
20.0,20.0
58.0,58.0
9.0,9.0
2235.0,2229.0
176.0,176.0
28.0,28.0
390.0,388.0
40.0,40.0
150.0,150.0
12.0,12.0
143.0,143.0
88.0,88.0
496.0,496.0
304.0,304.0
175.0,175.0
202.0,202.0
6.0,6.0
222.0,222.0
46.0,44.0
118.0,118.0
367.0,367.0
1527.0,1527.0
192.0,192.0
70.0,70.0
1244.0,1244.0
2.0,2.0
120.0,112.0
58.0,58.0
16.0,16.0
260.0,260.0
84.0,84.0
244.0,244.0
38.0,38.0
981.0,981.0
4.0,4.0
142.0,142.0
208.0,208.0
392.0,392.0
539.0,539.0
42.0,42.0
166.0,166.0
116.0,112.0
1033.0,1033.0
314.0,314.0
200.0,200.0
170.0,170.0
81.0,81.0
318.0,318.0
1.0,1.0
96.0,96.0
18.0,18.0
454.0,454.0
264.0,264.0
86.0,86.0
256.0,254.0
376.0,373.0
120.0,120.0
109.0,109.0
939.0,939.0
185.0,185.0
11.0,10.0
86.0,86.0
179.0,179.0
195.0,193.0
116.0,104.0
454.0,454.0
20.0,20.0
355.0,355.0
110.0,110.0
129.0,129.0
655.0,655.0
56.0,46.0
154.0,154.0
798.0,790.0
328.0,328.0
130.0,120.0
301.0,301.0
70.0,70.0
1069.0,1069.0
20.0,20.0
406.0,406.0
250.0,250.0
54.0,54.0
234.0,233.0
190.0,190.0
2.0,2.0
120.0,114.0
65.0,65.0
14.0,14.0
298.0,298.0
642.0,642.0
79.0,79.0
216.0,216.0
158.0,158.0
480.0,480.0
406.0,405.0
94.0,94.0
324.0,324.0
79.0,79.0
238.0,238.0
30.0,28.0
358.0,358.0
192.0,192.0
110.0,110.0
252.0,252.0
188.0,188.0
1.0,1.0
754.0,750.0
114.0,114.0
1324.0,1316.0
24.0,24.0
182.0,180.0
764.0,762.0
675.0,675.0
48.0,48.0
216.0,200.0
177.0,177.0
144.0,144.0
376.0,376.0
126.0,126.0
218.0,218.0
411.0,411.0
69.0,64.0
52.0,52.0
1894.0,1879.0
43.0,41.0
32.0,32.0
169.0,169.0
256.0,256.0
448.0,446.0
464.0,462.0
1368.0,1368.0
106.0,106.0
11.0,9.0
885.0,885.0
1252.0,1228.0
4.0,4.0
44.0,4.0
304.0,304.0
216.0,216.0
82.0,82.0
114.0,114.0
26.0,26.0
315.0,315.0
194.0,194.0
130.0,128.0
420.0,420.0
622.0,622.0
27.0,27.0
280.0,280.0
160.0,146.0
170.0,170.0
264.0,264.0
774.0,774.0
50.0,50.0
629.0,629.0
184.0,184.0
1100.0,1093.0
182.0,182.0
14.0,14.0
550.0,550.0
226.0,226.0
98.0,98.0
46.0,46.0
30.0,30.0
8.0,8.0
200.0,200.0
403.0,403.0
386.0,386.0
190.0,182.0
150.0,148.0
202.0,202.0
144.0,140.0
54.0,54.0
41.0,41.0
166.0,166.0
22.0,22.0
326.0,326.0
190.0,190.0
3.0,3.0
82.0,82.0
77.0,77.0
886.0,886.0
38.0,38.0
556.0,552.0
14.0,14.0
104.0,104.0
364.0,364.0
72.0,72.0
96.0,96.0
22.0,22.0
233.0,233.0
34.0,34.0
16.0,14.0
34.0,34.0
140.0,136.0
367.0,367.0
340.0,340.0
208.0,208.0
270.0,270.0
24.0,24.0
146.0,146.0
62.0,62.0
626.0,626.0
165.0,165.0
91.0,89.0
48.0,48.0
268.0,266.0
598.0,590.0
32.0,30.0
38.0,36.0
355.0,346.0
442.0,442.0
512.0,512.0
122.0,122.0
105.0,105.0
6.0,6.0
20.0,16.0
461.0,461.0
632.0,632.0
190.0,190.0
156.0,156.0
178.0,175.0
90.0,90.0
110.0,110.0
200.0,200.0
110.0,108.0
628.0,624.0
103.0,103.0
300.0,300.0
476.0,476.0
58.0,58.0
891.0,891.0
808.0,800.0
443.0,443.0
378.0,376.0
593.0,593.0
796.0,796.0
1050.0,1050.0
174.0,174.0
185.0,185.0
150.0,148.0
112.0,112.0
206.0,206.0
1532.0,1532.0
78.0,78.0
44.0,44.0
130.0,130.0
594.0,594.0
22.0,22.0
247.0,247.0
665.0,665.0
23.0,23.0
224.0,224.0
38.0,38.0
56.0,56.0
305.0,305.0
219.0,219.0
406.0,406.0
112.0,112.0
327.0,327.0
362.0,360.0
37.0,37.0
310.0,310.0
26.0,26.0
148.0,148.0
505.0,505.0
370.0,365.0
98.0,98.0
0.0,0.0
99.0,99.0
30.0,30.0
451.0,451.0
328.0,328.0
72.0,72.0
12.0,12.0
13.0,12.0
69.0,69.0
657.0,657.0
149.0,149.0
954.0,938.0
134.0,134.0
447.0,445.0
47.0,47.0
126.0,122.0
184.0,184.0
68.0,68.0
24.0,24.0
131.0,131.0
24.0,16.0
74.0,74.0
0.0,0.0
86.0,86.0
764.0,758.0
106.0,104.0
186.0,6.0
758.0,740.0
70.0,70.0
562.0,562.0
24.0,24.0
3.0,3.0
66.0,66.0
127.0,125.0
353.0,353.0
470.0,468.0
450.0,448.0
100.0,100.0
8.0,8.0
1.0,1.0
115.0,115.0
374.0,374.0
88.0,78.0
756.0,754.0
26.0,26.0
156.0,156.0
78.0,78.0
42.0,42.0
10.0,10.0
64.0,50.0
282.0,282.0
34.0,28.0
700.0,700.0
433.0,432.0
270.0,268.0
18.0,18.0
389.0,389.0
402.0,400.0
480.0,478.0
264.0,264.0
45.0,45.0
38.0,38.0
246.0,246.0
30.0,20.0
286.0,284.0
124.0,124.0
10.0,10.0
211.0,211.0
388.0,388.0
155.0,155.0
14.0,14.0
849.0,849.0
30.0,30.0
134.0,132.0
158.0,158.0
7.0,6.0
89.0,89.0
374.0,374.0
14.0,14.0
158.0,158.0
242.0,242.0
79.0,79.0
124.0,124.0
358.0,356.0
18.0,18.0
194.0,194.0
70.0,70.0
222.0,213.0
348.0,348.0
368.0,368.0
18.0,16.0
32.0,32.0
252.0,252.0
36.0,36.0
1.0,1.0
260.0,260.0
245.0,243.0
304.0,304.0
36.0,36.0
270.0,270.0
162.0,162.0
594.0,594.0
168.0,168.0
88.0,86.0
436.0,436.0
532.0,532.0
65.0,65.0
196.0,194.0
0.0,0.0
168.0,167.0
76.0,76.0
156.0,156.0
593.0,593.0
88.0,88.0
922.0,918.0
170.0,170.0
92.0,92.0
17.0,17.0
258.0,258.0
211.0,211.0
232.0,232.0
280.0,280.0
244.0,240.0
3.0,3.0
185.0,185.0
472.0,471.0
43.0,43.0
74.0,74.0
398.0,398.0
2.0,2.0
1024.0,1020.0
44.0,44.0
156.0,156.0
22.0,22.0
97.0,97.0
136.0,136.0
310.0,310.0
12.0,12.0
158.0,154.0
458.0,458.0
217.0,217.0
1114.0,1106.0
142.0,142.0
708.0,703.0
154.0,150.0
20.0,20.0
118.0,118.0
122.0,122.0
381.0,381.0
8.0,8.0
311.0,311.0
105.0,105.0
140.0,140.0
457.0,457.0
128.0,128.0
98.0,96.0
177.0,159.0
242.0,242.0
4.0,4.0
30.0,30.0
164.0,164.0
685.0,685.0
464.0,464.0
242.0,240.0
318.0,318.0
172.0,172.0
42.0,42.0
382.0,382.0
8.0,8.0
510.0,510.0
164.0,160.0
478.0,476.0
154.0,154.0
297.0,297.0
358.0,358.0
126.0,126.0
263.0,261.0
46.0,46.0
196.0,194.0
417.0,417.0
157.0,157.0
32.0,32.0
392.0,392.0
14.0,14.0
54.0,54.0
196.0,196.0
54.0,54.0
1763.0,1728.0
1211.0,1211.0
42.0,42.0
170.0,170.0
834.0,830.0
6.0,6.0
326.0,326.0
98.0,98.0
20.0,20.0
122.0,120.0
408.0,406.0
402.0,402.0
392.0,392.0
126.0,126.0
6.0,6.0
3.0,2.0
121.0,121.0
19.0,19.0
264.0,262.0
4.0,4.0
20.0,20.0
172.0,172.0
239.0,239.0
96.0,96.0
20.0,18.0
0.0,0.0
174.0,174.0
4.0,4.0
1000.0,988.0
634.0,632.0
140.0,140.0
140.0,140.0
258.0,258.0
886.0,866.0
686.0,686.0
84.0,84.0
238.0,238.0
26.0,26.0
1139.0,1133.0
132.0,132.0
246.0,246.0
1.0,1.0
400.0,392.0
50.0,50.0
556.0,548.0
444.0,444.0
34.0,34.0
480.0,480.0
220.0,220.0
60.0,58.0
280.0,276.0
182.0,182.0
236.0,234.0
3.0,3.0
61.0,61.0
328.0,328.0
416.0,412.0
88.0,88.0
310.0,310.0
760.0,760.0
32.0,32.0
334.0,334.0
142.0,141.0
182.0,182.0
264.0,264.0
338.0,338.0
1214.0,1210.0
126.0,126.0
557.0,553.0
372.0,368.0
311.0,311.0
132.0,132.0
34.0,34.0
136.0,136.0
27.0,27.0
321.0,321.0
168.0,164.0
4.0,4.0
501.0,501.0
52.0,52.0
110.0,110.0
259.0,257.0
61.0,51.0
182.0,182.0
40.0,39.0
0.0,0.0
8.0,5.0
96.0,94.0
76.0,76.0
293.0,293.0
46.0,46.0
734.0,734.0
30.0,30.0
110.0,110.0
244.0,244.0
66.0,66.0
32.0,20.0
593.0,593.0
82.0,80.0
1070.0,1070.0
290.0,290.0
588.0,580.0
140.0,140.0
30.0,30.0
409.0,408.0
144.0,143.0
66.0,66.0
11.0,11.0
629.0,629.0
4.0,4.0
153.0,153.0
128.0,128.0
102.0,102.0
166.0,166.0
442.0,442.0
66.0,66.0
466.0,466.0
364.0,364.0
80.0,80.0
186.0,186.0
26.0,26.0
196.0,196.0
78.0,78.0
48.0,48.0
4.0,4.0
57.0,51.0
740.0,732.0
279.0,279.0
18.0,18.0
286.0,286.0
150.0,148.0
95.0,95.0
66.0,66.0
132.0,132.0
105.0,105.0
11.0,11.0
313.0,313.0
162.0,154.0
38.0,36.0
247.0,244.0
6.0,6.0
498.0,496.0
114.0,112.0
100.0,100.0
133.0,133.0
178.0,178.0
138.0,138.0
18.0,18.0
140.0,138.0
326.0,326.0
215.0,215.0
10.0,10.0
92.0,92.0
204.0,204.0
8.0,8.0
920.0,916.0
166.0,166.0
77.0,72.0
2.0,2.0
31.0,31.0
439.0,439.0
42.0,41.0
2.0,2.0
27.0,26.0
258.0,258.0
524.0,524.0
199.0,199.0
14.0,14.0
76.0,76.0
451.0,451.0
668.0,662.0
102.0,102.0
646.0,640.0
722.0,720.0
9.0,9.0
128.0,128.0
31.0,31.0
326.0,326.0
41.0,41.0
50.0,50.0
70.0,70.0
249.0,249.0
720.0,720.0
118.0,118.0
73.0,73.0
538.0,538.0
471.0,471.0
249.0,249.0
4.0,4.0
20.0,6.0
136.0,136.0
324.0,324.0
72.0,72.0
348.0,348.0
154.0,154.0
146.0,146.0
68.0,68.0
750.0,750.0
22.0,22.0
996.0,994.0
14.0,14.0
226.0,224.0
338.0,337.0
606.0,600.0
814.0,812.0
90.0,90.0
9.0,9.0
206.0,205.0
98.0,96.0
954.0,942.0
487.0,487.0
152.0,150.0
128.0,128.0
999.0,999.0
434.0,434.0
183.0,183.0
476.0,476.0
5.0,5.0
520.0,509.0
134.0,130.0
84.0,84.0
8.0,8.0
615.0,615.0
27.0,27.0
6.0,6.0
184.0,184.0
6.0,6.0
92.0,92.0
1460.0,1460.0
494.0,494.0
169.0,169.0
62.0,62.0
466.0,466.0
62.0,62.0
320.0,320.0
430.0,424.0
220.0,220.0
328.0,328.0
198.0,198.0
28.0,28.0
169.0,169.0
30.0,30.0
104.0,104.0
1.0,1.0
378.0,378.0
876.0,138.0
677.0,677.0
168.0,168.0
34.0,34.0
122.0,122.0
70.0,70.0
621.0,621.0
203.0,203.0
326.0,324.0
206.0,206.0
136.0,136.0
108.0,108.0
8.0,8.0
70.0,70.0
187.0,187.0
30.0,30.0
0.0,0.0
40.0,40.0
773.0,773.0
1253.0,1253.0
258.0,258.0
44.0,44.0
1468.0,1466.0
450.0,448.0
249.0,249.0
416.0,416.0
116.0,116.0
265.0,265.0
100.0,100.0
136.0,120.0
398.0,398.0
72.0,72.0
174.0,174.0
206.0,206.0
47.0,47.0
330.0,330.0
182.0,182.0
1.0,1.0
123.0,123.0
200.0,200.0
552.0,540.0
96.0,96.0
112.0,108.0
208.0,130.0
28.0,28.0
388.0,380.0
0.0,0.0
4.0,4.0
137.0,137.0
296.0,296.0
311.0,311.0
10.0,8.0
150.0,150.0
330.0,330.0
172.0,172.0
338.0,338.0
176.0,174.0
694.0,694.0
9.0,8.0
28.0,28.0
308.0,308.0
721.0,721.0
224.0,224.0
366.0,366.0
24.0,24.0
74.0,72.0
198.0,172.0
85.0,85.0
36.0,36.0
84.0,84.0
30.0,30.0
1.0,1.0
34.0,34.0
139.0,139.0
448.0,448.0
208.0,206.0
1229.0,1229.0
10.0,10.0
336.0,336.0
236.0,236.0
144.0,144.0
903.0,903.0
0.0,0.0
1006.0,1005.0
721.0,721.0
141.0,141.0
399.0,399.0
210.0,210.0
78.0,78.0
334.0,334.0
152.0,150.0
190.0,190.0
50.0,50.0
150.0,148.0
376.0,376.0
76.0,76.0
50.0,50.0
34.0,34.0
88.0,88.0
36.0,36.0
158.0,158.0
76.0,76.0
279.0,279.0
526.0,526.0
394.0,392.0
468.0,468.0
143.0,143.0
18.0,18.0
1153.0,1153.0
8.0,8.0
7.0,7.0
466.0,446.0
549.0,549.0
950.0,948.0
313.0,313.0
40.0,40.0
510.0,504.0
756.0,752.0
135.0,135.0
430.0,430.0
28.0,28.0
96.0,96.0
244.0,244.0
90.0,90.0
15.0,15.0
246.0,245.0
827.0,827.0
105.0,105.0
77.0,74.0
50.0,50.0
12.0,12.0
1196.0,1194.0
32.0,30.0
11.0,10.0
276.0,276.0
46.0,46.0
52.0,52.0
720.0,714.0
482.0,482.0
150.0,150.0
104.0,104.0
168.0,166.0
14.0,14.0
323.0,323.0
136.0,136.0
10.0,10.0
24.0,20.0
0.0,0.0
614.0,614.0
210.0,210.0
120.0,120.0
122.0,122.0
664.0,632.0
4.0,4.0
12.0,12.0
132.0,132.0
156.0,156.0
52.0,52.0
60.0,58.0
1554.0,1548.0
142.0,140.0
33.0,33.0
312.0,312.0
352.0,352.0
208.0,206.0
552.0,552.0
566.0,566.0
132.0,130.0
138.0,138.0
8.0,8.0
48.0,48.0
194.0,194.0
14.0,14.0
246.0,246.0
440.0,438.0
12.0,12.0
154.0,154.0
368.0,364.0
172.0,164.0
1299.0,1299.0
92.0,92.0
24.0,24.0
560.0,554.0
336.0,336.0
30.0,30.0
666.0,666.0
574.0,570.0
444.0,444.0
6.0,6.0
44.0,44.0
50.0,50.0
134.0,134.0
120.0,120.0
70.0,70.0
154.0,152.0
131.0,130.0
106.0,106.0
458.0,458.0
160.0,160.0
90.0,90.0
28.0,28.0
37.0,37.0
242.0,242.0
1131.0,1131.0
354.0,354.0
39.0,39.0
268.0,268.0
90.0,90.0
155.0,154.0
764.0,760.0
119.0,119.0
144.0,144.0
90.0,90.0
58.0,58.0
530.0,530.0
732.0,730.0
330.0,330.0
28.0,28.0
58.0,58.0
56.0,56.0
500.0,500.0
239.0,239.0
112.0,112.0
138.0,136.0
320.0,318.0
126.0,126.0
672.0,672.0
180.0,180.0
164.0,164.0
22.0,22.0
119.0,119.0
78.0,78.0
948.0,948.0
1140.0,1138.0
870.0,864.0
36.0,36.0
158.0,158.0
92.0,92.0
388.0,388.0
120.0,120.0
1051.0,1051.0
2.0,2.0
68.0,68.0
437.0,437.0
117.0,117.0
122.0,122.0
570.0,570.0
317.0,317.0
342.0,342.0
60.0,60.0
243.0,243.0
237.0,237.0
480.0,454.0
9.0,9.0
227.0,227.0
323.0,323.0
16.0,8.0
421.0,421.0
183.0,183.0
388.0,388.0
49.0,49.0
47.0,47.0
645.0,645.0
32.0,32.0
306.0,306.0
47.0,47.0
160.0,160.0
290.0,290.0
26.0,26.0
2.0,2.0
166.0,166.0
38.0,38.0
99.0,99.0
656.0,626.0
644.0,642.0
308.0,308.0
42.0,40.0
474.0,472.0
274.0,274.0
58.0,58.0
138.0,138.0
434.0,430.0
79.0,79.0
328.0,328.0
1167.0,1167.0
6.0,6.0
171.0,171.0
552.0,552.0
8.0,8.0
472.0,470.0
2.0,2.0
314.0,314.0
5.0,5.0
1044.0,1040.0
49.0,48.0
541.0,541.0
300.0,300.0
412.0,412.0
52.0,52.0
110.0,104.0
176.0,176.0
60.0,60.0
188.0,188.0
1006.0,1002.0
18.0,18.0
220.0,216.0
128.0,128.0
4.0,4.0
510.0,502.0
86.0,86.0
778.0,778.0
378.0,178.0
432.0,312.0
432.0,432.0
159.0,159.0
404.0,404.0
696.0,672.0
1096.0,1096.0
440.0,432.0
57.0,57.0
5.0,5.0
22.0,22.0
16.0,16.0
30.0,30.0
150.0,150.0
948.0,919.0
178.0,178.0
434.0,434.0
227.0,227.0
30.0,30.0
430.0,428.0
8.0,8.0
368.0,368.0
18.0,18.0
207.0,207.0
43.0,41.0
624.0,624.0
184.0,184.0
90.0,90.0
62.0,62.0
10.0,4.0
778.0,772.0
278.0,268.0
186.0,186.0
434.0,434.0
10.0,10.0
82.0,82.0
250.0,250.0
451.0,451.0
37.0,37.0
390.0,390.0
670.0,668.0
46.0,46.0
72.0,72.0
86.0,86.0
242.0,242.0
454.0,454.0
303.0,303.0
8.0,8.0
11.0,10.0
212.0,212.0
200.0,200.0
191.0,191.0
124.0,124.0
188.0,188.0
89.0,89.0
36.0,36.0
35.0,35.0
51.0,51.0
456.0,456.0
338.0,338.0
466.0,466.0
96.0,96.0
186.0,186.0
24.0,20.0
118.0,118.0
206.0,204.0
218.0,209.0
90.0,90.0
88.0,88.0
46.0,46.0
224.0,224.0
134.0,132.0
177.0,177.0
698.0,698.0
118.0,118.0
162.0,154.0
20.0,18.0
92.0,92.0
24.0,22.0
110.0,110.0
167.0,167.0
202.0,202.0
26.0,26.0
188.0,188.0
4.0,4.0
82.0,82.0
324.0,318.0
36.0,36.0
1227.0,1226.0
118.0,118.0
29.0,29.0
416.0,414.0
388.0,388.0
660.0,660.0
352.0,352.0
184.0,184.0
306.0,306.0
342.0,342.0
8.0,8.0
322.0,322.0
156.0,156.0
214.0,214.0
8.0,8.0
122.0,122.0
20.0,18.0
145.0,145.0
63.0,63.0
164.0,160.0
138.0,137.0
56.0,56.0
42.0,37.0
510.0,508.0
22.0,22.0
82.0,82.0
12.0,12.0
44.0,43.0
66.0,66.0
647.0,647.0
1002.0,988.0
214.0,214.0
198.0,198.0
267.0,267.0
20.0,20.0
228.0,228.0
214.0,214.0
76.0,76.0
12.0,12.0
32.0,32.0
592.0,590.0
162.0,162.0
26.0,26.0
25.0,25.0
18.0,14.0
2.0,2.0
240.0,240.0
582.0,574.0
188.0,188.0
152.0,150.0
34.0,34.0
958.0,958.0
526.0,526.0
88.0,88.0
3.0,3.0
146.0,146.0
196.0,196.0
118.0,118.0
30.0,30.0
21.0,21.0
32.0,32.0
236.0,230.0
408.0,408.0
392.0,392.0
318.0,318.0
758.0,758.0
20.0,18.0
354.0,352.0
1226.0,1219.0
0.0,0.0
84.0,84.0
28.0,28.0
24.0,22.0
30.0,30.0
22.0,22.0
178.0,178.0
65.0,65.0
59.0,59.0
176.0,176.0
50.0,50.0
76.0,76.0
748.0,744.0
160.0,160.0
12.0,12.0
224.0,223.0
236.0,236.0
66.0,66.0
174.0,170.0
359.0,359.0
20.0,19.0
60.0,60.0
66.0,66.0
482.0,482.0
68.0,68.0
456.0,456.0
102.0,102.0
163.0,163.0
22.0,22.0
128.0,126.0
48.0,48.0
877.0,877.0
360.0,359.0
134.0,134.0
48.0,48.0
206.0,206.0
228.0,228.0
16.0,16.0
70.0,66.0
110.0,110.0
148.0,144.0
244.0,244.0
26.0,26.0
346.0,346.0
240.0,240.0
14.0,14.0
186.0,186.0
66.0,66.0
140.0,138.0
168.0,164.0
589.0,589.0
90.0,88.0
320.0,320.0
511.0,511.0
143.0,143.0
12.0,12.0
184.0,184.0
2.0,2.0
2.0,2.0
602.0,598.0
13.0,12.0
96.0,96.0
4.0,4.0
332.0,332.0
283.0,283.0
49.0,49.0
20.0,20.0
44.0,44.0
103.0,103.0
306.0,295.0
147.0,147.0
278.0,278.0
4.0,3.0
379.0,379.0
143.0,143.0
338.0,336.0
70.0,70.0
248.0,248.0
468.0,468.0
1279.0,1262.0
174.0,174.0
512.0,512.0
78.0,78.0
164.0,164.0
500.0,486.0
80.0,80.0
351.0,351.0
421.0,421.0
120.0,120.0
132.0,132.0
2.0,0.0
112.0,104.0
331.0,331.0
2.0,2.0
50.0,50.0
385.0,385.0
108.0,108.0
22.0,22.0
144.0,144.0
585.0,585.0
4.0,4.0
8.0,7.0
240.0,240.0
172.0,172.0
149.0,149.0
106.0,106.0
448.0,432.0
4.0,4.0
88.0,88.0
19.0,19.0
84.0,73.0
152.0,146.0
854.0,854.0
17.0,17.0
478.0,476.0
50.0,50.0
14.0,14.0
20.0,16.0
312.0,312.0
106.0,104.0
67.0,67.0
2.0,2.0
79.0,79.0
12.0,12.0
40.0,40.0
42.0,42.0
957.0,957.0
451.0,449.0
256.0,254.0
94.0,94.0
2196.0,2160.0
464.0,462.0
420.0,420.0
383.0,383.0
504.0,492.0
184.0,184.0
116.0,116.0
412.0,412.0
33.0,33.0
35.0,35.0
11.0,11.0
69.0,69.0
130.0,130.0
192.0,192.0
134.0,134.0
1.0,1.0
37.0,33.0
809.0,809.0
102.0,102.0
104.0,66.0
